id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,q_as,p_as,ie,contribution,pension,regr_0_ind,retir_0_ind,death_ind,sch_status
0002024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,15550.161309795923,1710.5177440775517,0.0,0,0,0,C
0002124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,54990.50480635575,6048.955528699133,0.0,0,0,0,C
0002224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,33066.00682107519,3637.260750318271,0.0,0,0,0,C
0002324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,27286.450856422216,3001.509594206444,0.0,0,0,0,C
0002424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,8472.892060109274,932.0181266120201,0.0,0,0,0,C
0002524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,18881.931221511757,2077.0124343662933,0.0,0,0,0,C
0002624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,15088.126181445445,1659.6938799589989,0.0,0,0,0,C
0002724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,62193.3150573031,6841.264656303341,0.0,0,0,0,C
0002824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,203551.98557027144,22390.718412729857,0.0,0,0,0,C
0002924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29647.79693457609,3261.25766280337,0.0,0,0,0,C
0003024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,4403.0768749171275,484.338456240884,0.0,0,0,0,C
0003124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9903.739521963169,1089.4113474159485,0.0,0,0,0,C
0003224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,60380.959724269414,6641.905569669636,0.0,0,0,0,C
0003324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,12378.17882117443,1361.5996703291873,0.0,0,0,0,C
0003424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,282096.1011938936,31030.571131328295,0.0,0,0,0,C
0003524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,7505.191624346761,825.5710786781437,0.0,0,0,0,C
0003624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,57272.12105176878,6299.933315694565,0.0,0,0,0,C
0003724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,28457.748629050882,3130.3523491955975,0.0,0,0,0,C
0003824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,18217.564838086804,2003.9321321895482,0.0,0,0,0,C
0003924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19055.801977064577,2096.1382174771034,0.0,0,0,0,C
0004024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,16845.09716996834,1852.960688696517,0.0,0,0,0,C
0004124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,52367.368196188414,5760.410501580725,0.0,0,0,0,C
0004224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14636.665634783898,1610.033219826229,0.0,0,0,0,C
0004324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29514.706104122924,3246.617671453522,0.0,0,0,0,C
0004424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14610.237105533955,1607.1260816087351,0.0,0,0,0,C
0004524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,131378.99656053397,14451.689621658737,0.0,0,0,0,C
0004624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,69044.55939062947,7594.901532969242,0.0,0,0,0,C
0004724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,36086.58673122008,3969.5245404342086,0.0,0,0,0,C
0004824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19043.850672580236,2094.8235739838256,0.0,0,0,0,C
0004924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,15340.712514213086,1687.4783765634395,0.0,0,0,0,C
0005024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,43480.242092732595,4782.826630200586,0.0,0,0,0,C
0005124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19251.4004553578,2117.6540500893584,0.0,0,0,0,C
0005224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,27162.284300441133,2987.851273048525,0.0,0,0,0,C
0005324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,16451.600367893603,1809.6760404682964,0.0,0,0,0,C
0005424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,66384.16296571784,7302.257926228962,0.0,0,0,0,C
0005524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,43838.38045116732,4822.221849628405,0.0,0,0,0,C
0005624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,32413.323887864935,3565.465627665143,0.0,0,0,0,C
0005724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,58238.055244388546,6406.18607688274,0.0,0,0,0,C
0005824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19623.083711953557,2158.5392083148913,0.0,0,0,0,C
0005924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19678.23429692698,2164.6057726619683,0.0,0,0,0,C
0006024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,56579.731733990855,6223.770490738994,0.0,0,0,0,C
0006124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,28926.494903157283,3181.914439347301,0.0,0,0,0,C
0006224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,41337.22386740314,4547.0946254143455,0.0,0,0,0,C
0006324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29106.53240446294,3201.718564490923,0.0,0,0,0,C
0006424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,26805.131419840767,2948.5644561824847,0.0,0,0,0,C
0006524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,7608.109216915353,836.8920138606887,0.0,0,0,0,C
0006624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,24782.71136665189,2726.0982503317077,0.0,0,0,0,C
0006724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,8354.14422296537,918.9558645261907,0.0,0,0,0,C
0006824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9597.957370844895,1055.7753107929384,0.0,0,0,0,C
0006924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,13696.165956750334,1506.5782552425367,0.0,0,0,0,C
0007024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,148610.3954201069,16347.14349621176,0.0,0,0,0,C
0007124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,51705.279349237084,5687.580728416079,0.0,0,0,0,C
0007224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29834.750324158365,3281.8225356574203,0.0,0,0,0,C
0007324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,44705.3389126001,4917.58728038601,0.0,0,0,0,C
0007424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,85133.9730523082,9364.737035753902,0.0,0,0,0,C
0007524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,18991.039543103554,2089.0143497413906,0.0,0,0,0,C
0007624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9008.562884253972,990.9419172679368,0.0,0,0,0,C
0007724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29244.620039331177,3216.9082043264298,0.0,0,0,0,C
0007824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,59177.519945399596,6509.527193993955,0.0,0,0,0,C
0007924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,28187.799526667637,3100.65794793344,0.0,0,0,0,C
0008024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,46423.829653996465,5106.621261939611,0.0,0,0,0,C
0008124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,70361.00598225433,7739.710658047976,0.0,0,0,0,C
0008224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,56604.09896287537,6226.450885916291,0.0,0,0,0,C
0008324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,20838.837821589594,2292.272160374855,0.0,0,0,0,C
0008424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,39215.038101179314,4313.6541911297245,0.0,0,0,0,C
0008524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,35718.136049736495,3928.9949654710144,0.0,0,0,0,C
0008624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,35114.56267687304,3862.601894456035,0.0,0,0,0,C
0008724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,46716.18823996141,5138.780706395756,0.0,0,0,0,C
0008824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,58826.36216750108,6470.899838425118,0.0,0,0,0,C
0008924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9285.971968942727,1021.4569165837,0.0,0,0,0,C
0009024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29884.452499398987,3287.2897749338886,0.0,0,0,0,C
0009124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14586.107966018424,1604.4718762620266,0.0,0,0,0,C
0009224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,26883.000397032552,2957.1300436735805,0.0,0,0,0,C
0009324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,136566.7065089232,15022.337715981552,0.0,0,0,0,C
0009424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,32552.60393197018,3580.78643251672,0.0,0,0,0,C
0009524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14315.777868681906,1574.7355655550095,0.0,0,0,0,C
0009624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,16543.239487739207,1819.7563436513128,0.0,0,0,0,C
0009724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,19570.54301795535,2152.7597319750885,0.0,0,0,0,C
0009824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,53181.412455143174,5849.955370065749,0.0,0,0,0,C
0009924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,34686.872115364866,3815.5559326901353,0.0,0,0,0,C
0010024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,35098.55096252385,3860.840605877623,0.0,0,0,0,C
0010124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,130817.01043521962,14389.87114787416,0.0,0,0,0,C
0010224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,85974.69268604032,9457.216195464434,0.0,0,0,0,C
0010324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,7869.223633838504,865.6145997222354,0.0,0,0,0,C
0010424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,17913.416597827854,1970.4758257610638,0.0,0,0,0,C
0010524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9018.464308562006,992.0310739418206,0.0,0,0,0,C
0010624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14817.136945130258,1629.8850639643283,0.0,0,0,0,C
0010724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,49296.108167236256,5422.571898395988,0.0,0,0,0,C
0010824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,18213.2786951429,2003.460656465719,0.0,0,0,0,C
0010924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,51875.11613827419,5706.262775210162,0.0,0,0,0,C
0011024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,14465.012137114165,1591.1513350825583,0.0,0,0,0,C
0011124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,9464.129466842865,1041.054241352715,0.0,0,0,0,C
0011224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,129237.61424523951,14216.137566976347,0.0,0,0,0,C
0011324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,23998.897791861607,2639.878757104777,0.0,0,0,0,C
0011424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,311135.27843486954,34224.88062783565,0.0,0,0,0,C
0011524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,67842.54113616767,7462.6795249784445,0.0,0,0,0,C
0011624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,38760.90686032953,4263.699754636249,0.0,0,0,0,C
0011724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,43436.873331689014,4778.056066485792,0.0,0,0,0,C
0011824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,5524.108577410299,607.651943515133,0.0,0,0,0,C
0011924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,20848.908973294507,2293.3799870623957,0.0,0,0,0,C
0012024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,51885.19628768108,5707.371591644919,0.0,0,0,0,C
0012124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,47428.324802977055,5217.115728327475,0.0,0,0,0,C
0012224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,16438.2879250463,1808.211671755093,0.0,0,0,0,C
0012324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,17042.24449055395,1874.6468939609344,0.0,0,0,0,C
0012424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,6763.241446099277,743.9565590709204,0.0,0,0,0,C
0012524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,6313.040665099979,694.4344731609976,0.0,0,0,0,C
0012624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,22876.912369108486,2516.4603606019336,0.0,0,0,0,C
0012724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,37253.43303304454,4097.877633634899,0.0,0,0,0,C
0012824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,5864.749437452165,645.122438119738,0.0,0,0,0,C
0012924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,34711.81449767224,3818.2995947439463,0.0,0,0,0,C
0013024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,35149.34622159351,3866.4280843752854,0.0,0,0,0,C
0013124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,10216.633025572753,1123.829632813003,0.0,0,0,0,C
0013224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,30221.679373647883,3324.3847311012673,0.0,0,0,0,C
0013324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,29791.05437363796,3277.015981100176,0.0,0,0,0,C
0013424,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,10037.077199525254,1104.078491947778,0.0,0,0,0,C
0013524,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,115258.80881650186,12678.468969815205,0.0,0,0,0,C
0013624,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,13581.046461431535,1493.9151107574687,0.0,0,0,0,C
0013724,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,86047.26523181824,9465.199175500005,0.0,0,0,0,C
0013824,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,4295.998238900612,472.55980627906735,0.0,0,0,0,C
0013924,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,32661.17482218458,3592.729230440304,0.0,0,0,0,C
0014024,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,78808.68397284564,8668.95523701302,0.0,0,0,0,C
0014124,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,27391.213469859893,3013.0334816845884,0.0,0,0,0,C
0014224,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,13363.98158348792,1470.037974183671,0.0,0,0,0,C
0014324,2024,15,19,15–19,M,C,472.2931301005158,0.002873145,0.997126855,30731.447085860018,3380.459179444602,0.0,0,0,0,C
0014424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0014524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0014624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0014724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0014824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0014924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0015924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0016624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0016924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0017924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0018524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0018924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0019524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0019724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,1,0,0,N
0019824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0019924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020424,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020524,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020624,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020724,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020824,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0020924,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0021024,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0021124,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0021224,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
0021324,2024,15,19,15–19,M,N,2501.5110657342657,0.002873145,0.997126855,0.0,0.0,0.0,0,0,0,N
