id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,ie,sch_status,contribution,pension,q_as,p_as,regr_0_ind,retir_0_ind,death_ind
0003822,2022,15,19,15–19,M,C,435.5451344831806,9819.881214082641,C,1080.1869335490906,0.0,0.002918278,0.997081722,0,0,0
0003922,2022,15,19,15–19,M,C,435.5451344831806,10271.719272964427,C,1129.8891200260869,0.0,0.002918278,0.997081722,0,0,0
0004022,2022,15,19,15–19,M,C,435.5451344831806,9080.074901280861,C,998.8082391408948,0.0,0.002918278,0.997081722,0,0,0
0004122,2022,15,19,15–19,M,C,435.5451344831806,28227.775762081747,C,3105.0553338289924,0.0,0.002918278,0.997081722,0,0,0
0004222,2022,15,19,15–19,M,C,435.5451344831806,7889.655899746358,C,867.8621489720994,0.0,0.002918278,0.997081722,0,0,0
0004322,2022,15,19,15–19,M,C,435.5451344831806,15909.420967455979,C,1750.0363064201579,0.0,0.002918278,0.997081722,0,0,0
0004422,2022,15,19,15–19,M,C,435.5451344831806,7875.410032079415,C,866.2951035287356,0.0,0.002918278,0.997081722,0,0,0
0004522,2022,15,19,15–19,M,C,435.5451344831806,70817.70542419562,C,7789.947596661519,0.0,0.002918278,0.997081722,0,0,0
0004622,2022,15,19,15–19,M,C,435.5451344831806,37217.343685648135,C,4093.907805421295,0.0,0.002918278,0.997081722,0,0,0
0004722,2022,15,19,15–19,M,C,435.5451344831806,19451.886038106026,C,2139.707464191663,0.0,0.002918278,0.997081722,0,0,0
0004822,2022,15,19,15–19,M,C,435.5451344831806,10265.27711719703,C,1129.1804828916734,0.0,0.002918278,0.997081722,0,0,0
0004922,2022,15,19,15–19,M,C,435.5451344831806,8269.160887739377,C,909.6076976513317,0.0,0.002918278,0.997081722,0,0,0
0005022,2022,15,19,15–19,M,C,435.5451344831806,23437.315376945313,C,2578.1046914639846,0.0,0.002918278,0.997081722,0,0,0
0005122,2022,15,19,15–19,M,C,435.5451344831806,10377.153442655379,C,1141.4868786920918,0.0,0.002918278,0.997081722,0,0,0
0005222,2022,15,19,15–19,M,C,435.5451344831806,14641.386360038094,C,1610.5524996041904,0.0,0.002918278,0.997081722,0,0,0
0005322,2022,15,19,15–19,M,C,435.5451344831806,8867.966867696881,C,975.4763554466568,0.0,0.002918278,0.997081722,0,0,0
0005422,2022,15,19,15–19,M,C,435.5451344831806,35783.30038144185,C,3936.1630419586036,0.0,0.002918278,0.997081722,0,0,0
0005522,2022,15,19,15–19,M,C,435.5451344831806,23630.364018149157,C,2599.3400419964073,0.0,0.002918278,0.997081722,0,0,0
0005622,2022,15,19,15–19,M,C,435.5451344831806,17471.873609966417,C,1921.906097096306,0.0,0.002918278,0.997081722,0,0,0
0005722,2022,15,19,15–19,M,C,435.5451344831806,31392.273869855908,C,3453.1501256841498,0.0,0.002918278,0.997081722,0,0,0
0005822,2022,15,19,15–19,M,C,435.5451344831806,10577.503240307975,C,1163.5253564338773,0.0,0.002918278,0.997081722,0,0,0
0005922,2022,15,19,15–19,M,C,435.5451344831806,10607.231263682093,C,1166.7954390050302,0.0,0.002918278,0.997081722,0,0,0
0006022,2022,15,19,15–19,M,C,435.5451344831806,30498.38162732191,C,3354.8219790054104,0.0,0.002918278,0.997081722,0,0,0
0006122,2022,15,19,15–19,M,C,435.5451344831806,15592.355312764332,C,1715.1590844040766,0.0,0.002918278,0.997081722,0,0,0
0006222,2022,15,19,15–19,M,C,435.5451344831806,22282.156353256643,C,2451.0371988582306,0.0,0.002918278,0.997081722,0,0,0
0006322,2022,15,19,15–19,M,C,435.5451344831806,15689.401591595495,C,1725.8341750755046,0.0,0.002918278,0.997081722,0,0,0
0006422,2022,15,19,15–19,M,C,435.5451344831806,14448.868924588618,C,1589.3755817047481,0.0,0.002918278,0.997081722,0,0,0
0006522,2022,15,19,15–19,M,C,435.5451344831806,4101.027192047152,C,451.1129911251868,0.0,0.002918278,0.997081722,0,0,0
0006622,2022,15,19,15–19,M,C,435.5451344831806,13358.716378745989,C,1469.4588016620587,0.0,0.002918278,0.997081722,0,0,0
0006722,2022,15,19,15–19,M,C,435.5451344831806,4503.165194907033,C,495.3481714397736,0.0,0.002918278,0.997081722,0,0,0
0006822,2022,15,19,15–19,M,C,435.5451344831806,5173.622386812043,C,569.0984625493247,0.0,0.002918278,0.997081722,0,0,0
0006922,2022,15,19,15–19,M,C,435.5451344831806,7382.6948869954085,C,812.0964375694949,0.0,0.002918278,0.997081722,0,0,0
0007022,2022,15,19,15–19,M,C,435.5451344831806,80106.00995102918,C,8811.66109461321,0.0,0.002918278,0.997081722,0,0,0
0007122,2022,15,19,15–19,M,C,435.5451344831806,27870.887567198624,C,3065.7976323918488,0.0,0.002918278,0.997081722,0,0,0
0007222,2022,15,19,15–19,M,C,435.5451344831806,16081.935584636383,C,1769.012914310002,0.0,0.002918278,0.997081722,0,0,0
0007322,2022,15,19,15–19,M,C,435.5451344831806,24097.6838374817,C,2650.7452221229873,0.0,0.002918278,0.997081722,0,0,0
0007422,2022,15,19,15–19,M,C,435.5451344831806,45890.07971629516,C,5047.908768792467,0.0,0.002918278,0.997081722,0,0,0
0007522,2022,15,19,15–19,M,C,435.5451344831806,10236.810139154042,C,1126.0491153069447,0.0,0.002918278,0.997081722,0,0,0
0007622,2022,15,19,15–19,M,C,435.5451344831806,4855.9189013024,C,534.151079143264,0.0,0.002918278,0.997081722,0,0,0
0007722,2022,15,19,15–19,M,C,435.5451344831806,15763.835479087678,C,1734.0219026996447,0.0,0.002918278,0.997081722,0,0,0
0007822,2022,15,19,15–19,M,C,435.5451344831806,31898.6769951224,C,3508.8544694634643,0.0,0.002918278,0.997081722,0,0,0
0007922,2022,15,19,15–19,M,C,435.5451344831806,15194.173617516297,C,1671.3590979267926,0.0,0.002918278,0.997081722,0,0,0
0008022,2022,15,19,15–19,M,C,435.5451344831806,25024.008244612804,C,2752.6409069074084,0.0,0.002918278,0.997081722,0,0,0
0008122,2022,15,19,15–19,M,C,435.5451344831806,37926.95275081877,C,4171.964802590065,0.0,0.002918278,0.997081722,0,0,0
0008222,2022,15,19,15–19,M,C,435.5451344831806,30511.5163846448,C,3356.266802310928,0.0,0.002918278,0.997081722,0,0,0
0008322,2022,15,19,15–19,M,C,435.5451344831806,11232.835665265187,C,1235.6119231791706,0.0,0.002918278,0.997081722,0,0,0
0008422,2022,15,19,15–19,M,C,435.5451344831806,21138.226726890425,C,2325.2049399579464,0.0,0.002918278,0.997081722,0,0,0
0008522,2022,15,19,15–19,M,C,435.5451344831806,19253.27870734729,C,2117.860657808202,0.0,0.002918278,0.997081722,0,0,0
0008622,2022,15,19,15–19,M,C,435.5451344831806,18927.93232443716,C,2082.0725556880875,0.0,0.002918278,0.997081722,0,0,0
0008722,2022,15,19,15–19,M,C,435.5451344831806,25181.599372274984,C,2769.9759309502483,0.0,0.002918278,0.997081722,0,0,0
0008822,2022,15,19,15–19,M,C,435.5451344831806,31709.39112200969,C,3488.0330234210655,0.0,0.002918278,0.997081722,0,0,0
0008922,2022,15,19,15–19,M,C,435.5451344831806,5005.451744114394,C,550.5996918525834,0.0,0.002918278,0.997081722,0,0,0
0009022,2022,15,19,15–19,M,C,435.5451344831806,16108.726731602634,C,1771.9599404762898,0.0,0.002918278,0.997081722,0,0,0
0009122,2022,15,19,15–19,M,C,435.5451344831806,7862.4036129478545,C,864.8643974242641,0.0,0.002918278,0.997081722,0,0,0
0009222,2022,15,19,15–19,M,C,435.5451344831806,14490.842926771764,C,1593.992721944894,0.0,0.002918278,0.997081722,0,0,0
0009322,2022,15,19,15–19,M,C,435.5451344831806,73614.05586505108,C,8097.546145155619,0.0,0.002918278,0.997081722,0,0,0
0009422,2022,15,19,15–19,M,C,435.5451344831806,17546.9502462107,C,1930.164527083177,0.0,0.002918278,0.997081722,0,0,0
0009522,2022,15,19,15–19,M,C,435.5451344831806,7716.686582816246,C,848.835524109787,0.0,0.002918278,0.997081722,0,0,0
0009622,2022,15,19,15–19,M,C,435.5451344831806,8917.363440699082,C,980.9099784768991,0.0,0.002918278,0.997081722,0,0,0
0009722,2022,15,19,15–19,M,C,435.5451344831806,10549.1820360991,C,1160.410023970901,0.0,0.002918278,0.997081722,0,0,0
0009822,2022,15,19,15–19,M,C,435.5451344831806,28666.57304355096,C,3153.323034790606,0.0,0.002918278,0.997081722,0,0,0
0009922,2022,15,19,15–19,M,C,435.5451344831806,18697.39270249965,C,2056.713197274961,0.0,0.002918278,0.997081722,0,0,0
0010022,2022,15,19,15–19,M,C,435.5451344831806,18919.301470953702,C,2081.1231618049073,0.0,0.002918278,0.997081722,0,0,0
0010122,2022,15,19,15–19,M,C,435.5451344831806,70514.77596882671,C,7756.6253565709385,0.0,0.002918278,0.997081722,0,0,0
0010222,2022,15,19,15–19,M,C,435.5451344831806,46343.25592348705,C,5097.758151583575,0.0,0.002918278,0.997081722,0,0,0
0010322,2022,15,19,15–19,M,C,435.5451344831806,4241.776659951287,C,466.5954325946416,0.0,0.002918278,0.997081722,0,0,0
0010422,2022,15,19,15–19,M,C,435.5451344831806,9655.935065551801,C,1062.1528572106981,0.0,0.002918278,0.997081722,0,0,0
0010522,2022,15,19,15–19,M,C,435.5451344831806,4861.256102592434,C,534.7381712851677,0.0,0.002918278,0.997081722,0,0,0
0010622,2022,15,19,15–19,M,C,435.5451344831806,7986.936016265885,C,878.5629617892473,0.0,0.002918278,0.997081722,0,0,0
0010722,2022,15,19,15–19,M,C,435.5451344831806,26572.263132928536,C,2922.9489446221387,0.0,0.002918278,0.997081722,0,0,0
0010822,2022,15,19,15–19,M,C,435.5451344831806,9817.570838631818,C,1079.9327922495,0.0,0.002918278,0.997081722,0,0,0
0010922,2022,15,19,15–19,M,C,435.5451344831806,27962.43531844575,C,3075.8678850290325,0.0,0.002918278,0.997081722,0,0,0
0011022,2022,15,19,15–19,M,C,435.5451344831806,7797.128881339677,C,857.6841769473644,0.0,0.002918278,0.997081722,0,0,0
0011122,2022,15,19,15–19,M,C,435.5451344831806,5101.484637770958,C,561.1633101548055,0.0,0.002918278,0.997081722,0,0,0
0011222,2022,15,19,15–19,M,C,435.5451344831806,69663.42821113113,C,7662.977103224424,0.0,0.002918278,0.997081722,0,0,0
0011322,2022,15,19,15–19,M,C,435.5451344831806,12936.214454540715,C,1422.9835899994787,0.0,0.002918278,0.997081722,0,0,0
0011422,2022,15,19,15–19,M,C,435.5451344831806,167712.39750733963,C,18448.363725807358,0.0,0.002918278,0.997081722,0,0,0
0011522,2022,15,19,15–19,M,C,435.5451344831806,36569.415349403316,C,4022.6356884343654,0.0,0.002918278,0.997081722,0,0,0
0011622,2022,15,19,15–19,M,C,435.5451344831806,20893.434687977217,C,2298.2778156774943,0.0,0.002918278,0.997081722,0,0,0
0011722,2022,15,19,15–19,M,C,435.5451344831806,23413.93815360976,C,2575.5331968970736,0.0,0.002918278,0.997081722,0,0,0
0011822,2022,15,19,15–19,M,C,435.5451344831806,2977.680635474059,C,327.54486990214644,0.0,0.002918278,0.997081722,0,0,0
0011922,2022,15,19,15–19,M,C,435.5451344831806,11238.26435534041,C,1236.2090790874452,0.0,0.002918278,0.997081722,0,0,0
0012022,2022,15,19,15–19,M,C,435.5451344831806,27967.86885858548,C,3076.465574444403,0.0,0.002918278,0.997081722,0,0,0
0012122,2022,15,19,15–19,M,C,435.5451344831806,25565.46497226991,C,2812.2011469496897,0.0,0.002918278,0.997081722,0,0,0
0012222,2022,15,19,15–19,M,C,435.5451344831806,8860.791012493857,C,974.6870113743242,0.0,0.002918278,0.997081722,0,0,0
0012322,2022,15,19,15–19,M,C,435.5451344831806,9186.343949149319,C,1010.497834406425,0.0,0.002918278,0.997081722,0,0,0
0012422,2022,15,19,15–19,M,C,435.5451344831806,3645.614999212495,C,401.01764991337444,0.0,0.002918278,0.997081722,0,0,0
0012522,2022,15,19,15–19,M,C,435.5451344831806,3402.941610579472,C,374.32357716374196,0.0,0.002918278,0.997081722,0,0,0
0012622,2022,15,19,15–19,M,C,435.5451344831806,12331.426510965866,C,1356.4569162062453,0.0,0.002918278,0.997081722,0,0,0
0012722,2022,15,19,15–19,M,C,435.5451344831806,20080.855506904205,C,2208.8941057594625,0.0,0.002918278,0.997081722,0,0,0
0012822,2022,15,19,15–19,M,C,435.5451344831806,3161.29753553749,C,347.7427289091239,0.0,0.002918278,0.997081722,0,0,0
0012922,2022,15,19,15–19,M,C,435.5451344831806,18710.837486894903,C,2058.192123558439,0.0,0.002918278,0.997081722,0,0,0
0013022,2022,15,19,15–19,M,C,435.5451344831806,18946.6818269308,C,2084.1350009623875,0.0,0.002918278,0.997081722,0,0,0
0013122,2022,15,19,15–19,M,C,435.5451344831806,5507.109408456721,C,605.7820349302393,0.0,0.002918278,0.997081722,0,0,0
0013222,2022,15,19,15–19,M,C,435.5451344831806,16290.503378303367,C,1791.9553716133705,0.0,0.002918278,0.997081722,0,0,0
0013322,2022,15,19,15–19,M,C,435.5451344831806,16058.381995149508,C,1766.4220194664458,0.0,0.002918278,0.997081722,0,0,0
0013422,2022,15,19,15–19,M,C,435.5451344831806,5410.322768817781,C,595.135504569956,0.0,0.002918278,0.997081722,0,0,0
0013522,2022,15,19,15–19,M,C,435.5451344831806,62128.38112635327,C,6834.12192389886,0.0,0.002918278,0.997081722,0,0,0
0013622,2022,15,19,15–19,M,C,435.5451344831806,7320.641600537917,C,805.2705760591708,0.0,0.002918278,0.997081722,0,0,0
0013722,2022,15,19,15–19,M,C,435.5451344831806,46382.37497069651,C,5102.061246776617,0.0,0.002918278,0.997081722,0,0,0
0013822,2022,15,19,15–19,M,C,435.5451344831806,2315.687786861342,C,254.7256565547476,0.0,0.002918278,0.997081722,0,0,0
0013922,2022,15,19,15–19,M,C,435.5451344831806,17605.473613888455,C,1936.60209752773,0.0,0.002918278,0.997081722,0,0,0
0014022,2022,15,19,15–19,M,C,435.5451344831806,42480.535797714016,C,4672.858937748542,0.0,0.002918278,0.997081722,0,0,0
0014122,2022,15,19,15–19,M,C,435.5451344831806,14764.786895187055,C,1624.126558470576,0.0,0.002918278,0.997081722,0,0,0
0014222,2022,15,19,15–19,M,C,435.5451344831806,7203.636318212843,C,792.3999950034128,0.0,0.002918278,0.997081722,0,0,0
0014322,2022,15,19,15–19,M,C,435.5451344831806,16565.28534972428,C,1822.1813884696705,0.0,0.002918278,0.997081722,0,0,0
0014422,2022,15,19,15–19,M,C,435.5451344831806,5747.86034168532,C,632.2646375853852,0.0,0.002918278,0.997081722,0,0,0
0014522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0014622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0014722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0014822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0014922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0015122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0015922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0016822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0016922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0017922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0018822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0018922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0019822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0019922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0020022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,1,0,0
0020122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020322,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020422,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020522,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020622,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020722,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020822,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0020922,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0021022,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0021122,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
0021222,2022,15,19,15–19,M,N,2306.6979208333337,0.0,N,0.0,0.0,0.002918278,0.997081722,0,0,0
