id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight
0016620,2020,15,19,15–19,M,N,2332.3713144827584
0016720,2020,15,19,15–19,M,N,2332.3713144827584
0016820,2020,15,19,15–19,M,N,2332.3713144827584
0016920,2020,15,19,15–19,M,N,2332.3713144827584
0017020,2020,15,19,15–19,M,N,2332.3713144827584
0017120,2020,15,19,15–19,M,N,2332.3713144827584
0017220,2020,15,19,15–19,M,N,2332.3713144827584
0017320,2020,15,19,15–19,M,N,2332.3713144827584
0017420,2020,15,19,15–19,M,N,2332.3713144827584
0017520,2020,15,19,15–19,M,N,2332.3713144827584
0017620,2020,15,19,15–19,M,N,2332.3713144827584
0017720,2020,15,19,15–19,M,N,2332.3713144827584
0017820,2020,15,19,15–19,M,N,2332.3713144827584
0017920,2020,15,19,15–19,M,N,2332.3713144827584
0018020,2020,15,19,15–19,M,N,2332.3713144827584
0018120,2020,15,19,15–19,M,N,2332.3713144827584
0018220,2020,15,19,15–19,M,N,2332.3713144827584
0018320,2020,15,19,15–19,M,N,2332.3713144827584
0018420,2020,15,19,15–19,M,N,2332.3713144827584
0018520,2020,15,19,15–19,M,N,2332.3713144827584
0018620,2020,15,19,15–19,M,N,2332.3713144827584
0018720,2020,15,19,15–19,M,N,2332.3713144827584
0018820,2020,15,19,15–19,M,N,2332.3713144827584
0018920,2020,15,19,15–19,M,N,2332.3713144827584
0019020,2020,15,19,15–19,M,N,2332.3713144827584
0019120,2020,15,19,15–19,M,N,2332.3713144827584
0019220,2020,15,19,15–19,M,N,2332.3713144827584
0019320,2020,15,19,15–19,M,N,2332.3713144827584
0019420,2020,15,19,15–19,M,N,2332.3713144827584
0019520,2020,15,19,15–19,M,N,2332.3713144827584
0019620,2020,15,19,15–19,M,N,2332.3713144827584
0019720,2020,15,19,15–19,M,N,2332.3713144827584
0019820,2020,15,19,15–19,M,N,2332.3713144827584
0019920,2020,15,19,15–19,M,N,2332.3713144827584
0020020,2020,15,19,15–19,M,N,2332.3713144827584
0020120,2020,15,19,15–19,M,N,2332.3713144827584
0020220,2020,15,19,15–19,M,N,2332.3713144827584
0020320,2020,15,19,15–19,M,N,2332.3713144827584
0020420,2020,15,19,15–19,M,N,2332.3713144827584
0020520,2020,15,19,15–19,M,N,2332.3713144827584
0020620,2020,15,19,15–19,M,N,2332.3713144827584
0020720,2020,15,19,15–19,M,N,2332.3713144827584
0020820,2020,15,19,15–19,M,N,2332.3713144827584
0020920,2020,15,19,15–19,M,N,2332.3713144827584
0021020,2020,15,19,15–19,M,N,2332.3713144827584
0021120,2020,15,19,15–19,M,N,2332.3713144827584
0021220,2020,15,19,15–19,M,N,2332.3713144827584
0021320,2020,15,19,15–19,M,N,2332.3713144827584
0021420,2020,15,19,15–19,M,N,2332.3713144827584
0021520,2020,15,19,15–19,M,N,2332.3713144827584
0021620,2020,15,19,15–19,M,N,2332.3713144827584
0021720,2020,15,19,15–19,M,N,2332.3713144827584
0021820,2020,15,19,15–19,M,N,2332.3713144827584
0021920,2020,15,19,15–19,M,N,2332.3713144827584
0022020,2020,15,19,15–19,M,N,2332.3713144827584
0022120,2020,15,19,15–19,M,N,2332.3713144827584
0022220,2020,15,19,15–19,M,N,2332.3713144827584
0022320,2020,15,19,15–19,M,N,2332.3713144827584
0022420,2020,15,19,15–19,M,N,2332.3713144827584
0022520,2020,15,19,15–19,M,N,2332.3713144827584
0022620,2020,15,19,15–19,M,N,2332.3713144827584
0022720,2020,15,19,15–19,M,N,2332.3713144827584
0022820,2020,15,19,15–19,M,N,2332.3713144827584
0022920,2020,15,19,15–19,M,N,2332.3713144827584
0023020,2020,15,19,15–19,M,N,2332.3713144827584
0023120,2020,15,19,15–19,M,N,2332.3713144827584
0023220,2020,15,19,15–19,M,N,2332.3713144827584
0023320,2020,15,19,15–19,M,N,2332.3713144827584
0023420,2020,15,19,15–19,M,N,2332.3713144827584
0023520,2020,15,19,15–19,M,N,2332.3713144827584
0023620,2020,15,19,15–19,M,N,2332.3713144827584
0023720,2020,15,19,15–19,M,N,2332.3713144827584
0023820,2020,15,19,15–19,M,N,2332.3713144827584
0023920,2020,15,19,15–19,M,N,2332.3713144827584
0024020,2020,15,19,15–19,M,N,2332.3713144827584
0024120,2020,15,19,15–19,M,N,2332.3713144827584
0024220,2020,15,19,15–19,M,N,2332.3713144827584
0024320,2020,15,19,15–19,M,N,2332.3713144827584
0024420,2020,15,19,15–19,M,N,2332.3713144827584
0024520,2020,15,19,15–19,M,N,2332.3713144827584
0024620,2020,15,19,15–19,M,N,2332.3713144827584
0024720,2020,15,19,15–19,M,N,2332.3713144827584
0024820,2020,15,19,15–19,M,N,2332.3713144827584
0024920,2020,15,19,15–19,M,N,2332.3713144827584
0025020,2020,15,19,15–19,M,N,2332.3713144827584
0025120,2020,15,19,15–19,M,N,2332.3713144827584
0025220,2020,15,19,15–19,M,N,2332.3713144827584
0025320,2020,15,19,15–19,M,N,2332.3713144827584
0025420,2020,15,19,15–19,M,N,2332.3713144827584
0025520,2020,15,19,15–19,M,N,2332.3713144827584
0025620,2020,15,19,15–19,M,N,2332.3713144827584
0025720,2020,15,19,15–19,M,N,2332.3713144827584
0025820,2020,15,19,15–19,M,N,2332.3713144827584
0025920,2020,15,19,15–19,M,N,2332.3713144827584
0026020,2020,15,19,15–19,M,N,2332.3713144827584
0026120,2020,15,19,15–19,M,N,2332.3713144827584
0026220,2020,15,19,15–19,M,N,2332.3713144827584
0026320,2020,15,19,15–19,M,N,2332.3713144827584
0026420,2020,15,19,15–19,M,N,2332.3713144827584
0026520,2020,15,19,15–19,M,N,2332.3713144827584
0026620,2020,15,19,15–19,M,N,2332.3713144827584
0026720,2020,15,19,15–19,M,N,2332.3713144827584
0026820,2020,15,19,15–19,M,N,2332.3713144827584
0026920,2020,15,19,15–19,M,N,2332.3713144827584
0027020,2020,15,19,15–19,M,N,2332.3713144827584
0027120,2020,15,19,15–19,M,N,2332.3713144827584
0027220,2020,15,19,15–19,M,N,2332.3713144827584
0027320,2020,15,19,15–19,M,N,2332.3713144827584
0027420,2020,15,19,15–19,M,N,2332.3713144827584
0027520,2020,15,19,15–19,M,N,2332.3713144827584
0027620,2020,15,19,15–19,M,N,2332.3713144827584
0027720,2020,15,19,15–19,M,N,2332.3713144827584
0027820,2020,15,19,15–19,M,N,2332.3713144827584
0027920,2020,15,19,15–19,M,N,2332.3713144827584
0028020,2020,15,19,15–19,M,N,2332.3713144827584
0028120,2020,15,19,15–19,M,N,2332.3713144827584
0028220,2020,15,19,15–19,M,N,2332.3713144827584
0028320,2020,15,19,15–19,M,N,2332.3713144827584
0028420,2020,15,19,15–19,M,N,2332.3713144827584
0028520,2020,15,19,15–19,M,N,2332.3713144827584
0028620,2020,15,19,15–19,M,N,2332.3713144827584
0028720,2020,15,19,15–19,M,N,2332.3713144827584
0028820,2020,15,19,15–19,M,N,2332.3713144827584
0028920,2020,15,19,15–19,M,N,2332.3713144827584
0029020,2020,15,19,15–19,M,N,2332.3713144827584
0029120,2020,20,24,20–24,M,C,384.83684497224345
0029220,2020,20,24,20–24,M,C,384.83684497224345
0029320,2020,20,24,20–24,M,C,384.83684497224345
0029420,2020,20,24,20–24,M,C,384.83684497224345
0029520,2020,20,24,20–24,M,C,384.83684497224345
0029620,2020,20,24,20–24,M,C,384.83684497224345
0029720,2020,20,24,20–24,M,C,384.83684497224345
0029820,2020,20,24,20–24,M,C,384.83684497224345
0029920,2020,20,24,20–24,M,C,384.83684497224345
0030020,2020,20,24,20–24,M,C,384.83684497224345
0030120,2020,20,24,20–24,M,C,384.83684497224345
0030220,2020,20,24,20–24,M,C,384.83684497224345
0030320,2020,20,24,20–24,M,C,384.83684497224345
0030420,2020,20,24,20–24,M,C,384.83684497224345
0030520,2020,20,24,20–24,M,C,384.83684497224345
0030620,2020,20,24,20–24,M,C,384.83684497224345
0030720,2020,20,24,20–24,M,C,384.83684497224345
0030820,2020,20,24,20–24,M,C,384.83684497224345
0030920,2020,20,24,20–24,M,C,384.83684497224345
0031020,2020,20,24,20–24,M,C,384.83684497224345
0031120,2020,20,24,20–24,M,C,384.83684497224345
0031220,2020,20,24,20–24,M,C,384.83684497224345
0031320,2020,20,24,20–24,M,C,384.83684497224345
0031420,2020,20,24,20–24,M,C,384.83684497224345
0031520,2020,20,24,20–24,M,C,384.83684497224345
0031620,2020,20,24,20–24,M,C,384.83684497224345
0031720,2020,20,24,20–24,M,C,384.83684497224345
0031820,2020,20,24,20–24,M,C,384.83684497224345
0031920,2020,20,24,20–24,M,C,384.83684497224345
0032020,2020,20,24,20–24,M,C,384.83684497224345
0032120,2020,20,24,20–24,M,C,384.83684497224345
0032220,2020,20,24,20–24,M,C,384.83684497224345
0032320,2020,20,24,20–24,M,C,384.83684497224345
0032420,2020,20,24,20–24,M,C,384.83684497224345
0032520,2020,20,24,20–24,M,C,384.83684497224345
0032620,2020,20,24,20–24,M,C,384.83684497224345
0032720,2020,20,24,20–24,M,C,384.83684497224345
0032820,2020,20,24,20–24,M,C,384.83684497224345
0032920,2020,20,24,20–24,M,C,384.83684497224345
0033020,2020,20,24,20–24,M,C,384.83684497224345
0033120,2020,20,24,20–24,M,C,384.83684497224345
0033220,2020,20,24,20–24,M,C,384.83684497224345
0033320,2020,20,24,20–24,M,C,384.83684497224345
0033420,2020,20,24,20–24,M,C,384.83684497224345
0033520,2020,20,24,20–24,M,C,384.83684497224345
0033620,2020,20,24,20–24,M,C,384.83684497224345
0033720,2020,20,24,20–24,M,C,384.83684497224345
0033820,2020,20,24,20–24,M,C,384.83684497224345
0033920,2020,20,24,20–24,M,C,384.83684497224345
0034020,2020,20,24,20–24,M,C,384.83684497224345
0034120,2020,20,24,20–24,M,C,384.83684497224345
0034220,2020,20,24,20–24,M,C,384.83684497224345
0034320,2020,20,24,20–24,M,C,384.83684497224345
0034420,2020,20,24,20–24,M,C,384.83684497224345
0034520,2020,20,24,20–24,M,C,384.83684497224345
0034620,2020,20,24,20–24,M,C,384.83684497224345
0034720,2020,20,24,20–24,M,C,384.83684497224345
0034820,2020,20,24,20–24,M,C,384.83684497224345
0034920,2020,20,24,20–24,M,C,384.83684497224345
0035020,2020,20,24,20–24,M,C,384.83684497224345
0035120,2020,20,24,20–24,M,C,384.83684497224345
0035220,2020,20,24,20–24,M,C,384.83684497224345
0035320,2020,20,24,20–24,M,C,384.83684497224345
0035420,2020,20,24,20–24,M,C,384.83684497224345
0035520,2020,20,24,20–24,M,C,384.83684497224345
0035620,2020,20,24,20–24,M,C,384.83684497224345
0035720,2020,20,24,20–24,M,C,384.83684497224345
0035820,2020,20,24,20–24,M,C,384.83684497224345
0035920,2020,20,24,20–24,M,C,384.83684497224345
0036020,2020,20,24,20–24,M,C,384.83684497224345
0036120,2020,20,24,20–24,M,C,384.83684497224345
0036220,2020,20,24,20–24,M,C,384.83684497224345
0036320,2020,20,24,20–24,M,C,384.83684497224345
0036420,2020,20,24,20–24,M,C,384.83684497224345
0036520,2020,20,24,20–24,M,C,384.83684497224345
0036620,2020,20,24,20–24,M,C,384.83684497224345
0036720,2020,20,24,20–24,M,C,384.83684497224345
0036820,2020,20,24,20–24,M,C,384.83684497224345
0036920,2020,20,24,20–24,M,C,384.83684497224345
0037020,2020,20,24,20–24,M,C,384.83684497224345
0037120,2020,20,24,20–24,M,C,384.83684497224345
0037220,2020,20,24,20–24,M,C,384.83684497224345
0037320,2020,20,24,20–24,M,C,384.83684497224345
0037420,2020,20,24,20–24,M,C,384.83684497224345
0037520,2020,20,24,20–24,M,C,384.83684497224345
0037620,2020,20,24,20–24,M,C,384.83684497224345
0037720,2020,20,24,20–24,M,C,384.83684497224345
0037820,2020,20,24,20–24,M,C,384.83684497224345
0037920,2020,20,24,20–24,M,C,384.83684497224345
0038020,2020,20,24,20–24,M,C,384.83684497224345
0038120,2020,20,24,20–24,M,C,384.83684497224345
0038220,2020,20,24,20–24,M,C,384.83684497224345
0038320,2020,20,24,20–24,M,C,384.83684497224345
0038420,2020,20,24,20–24,M,C,384.83684497224345
0038520,2020,20,24,20–24,M,C,384.83684497224345
0038620,2020,20,24,20–24,M,C,384.83684497224345
0038720,2020,20,24,20–24,M,C,384.83684497224345
0038820,2020,20,24,20–24,M,C,384.83684497224345
0038920,2020,20,24,20–24,M,C,384.83684497224345
0039020,2020,20,24,20–24,M,C,384.83684497224345
0039120,2020,20,24,20–24,M,C,384.83684497224345
0039220,2020,20,24,20–24,M,C,384.83684497224345
0039320,2020,20,24,20–24,M,C,384.83684497224345
0039420,2020,20,24,20–24,M,C,384.83684497224345
0039520,2020,20,24,20–24,M,C,384.83684497224345
0039620,2020,20,24,20–24,M,C,384.83684497224345
0039720,2020,20,24,20–24,M,C,384.83684497224345
0039820,2020,20,24,20–24,M,C,384.83684497224345
0039920,2020,20,24,20–24,M,C,384.83684497224345
0040020,2020,20,24,20–24,M,C,384.83684497224345
0040120,2020,20,24,20–24,M,C,384.83684497224345
0040220,2020,20,24,20–24,M,C,384.83684497224345
0040320,2020,20,24,20–24,M,C,384.83684497224345
0040420,2020,20,24,20–24,M,C,384.83684497224345
0040520,2020,20,24,20–24,M,C,384.83684497224345
0040620,2020,20,24,20–24,M,C,384.83684497224345
0040720,2020,20,24,20–24,M,C,384.83684497224345
0040820,2020,20,24,20–24,M,C,384.83684497224345
0040920,2020,20,24,20–24,M,C,384.83684497224345
0041020,2020,20,24,20–24,M,C,384.83684497224345
0041120,2020,20,24,20–24,M,C,384.83684497224345
0041220,2020,20,24,20–24,M,C,384.83684497224345
0041320,2020,20,24,20–24,M,C,384.83684497224345
0041420,2020,20,24,20–24,M,C,384.83684497224345
0041520,2020,20,24,20–24,M,C,384.83684497224345
0041620,2020,20,24,20–24,M,C,384.83684497224345
0041720,2020,20,24,20–24,M,C,384.83684497224345
0041820,2020,20,24,20–24,M,C,384.83684497224345
0041920,2020,20,24,20–24,M,C,384.83684497224345
0042020,2020,20,24,20–24,M,C,384.83684497224345
0042120,2020,20,24,20–24,M,C,384.83684497224345
0042220,2020,20,24,20–24,M,C,384.83684497224345
0042320,2020,20,24,20–24,M,C,384.83684497224345
0042420,2020,20,24,20–24,M,C,384.83684497224345
0042520,2020,20,24,20–24,M,C,384.83684497224345
0042620,2020,20,24,20–24,M,C,384.83684497224345
0042720,2020,20,24,20–24,M,C,384.83684497224345
0042820,2020,20,24,20–24,M,C,384.83684497224345
0042920,2020,20,24,20–24,M,C,384.83684497224345
0043020,2020,20,24,20–24,M,C,384.83684497224345
0043120,2020,20,24,20–24,M,C,384.83684497224345
0043220,2020,20,24,20–24,M,C,384.83684497224345
0043320,2020,20,24,20–24,M,C,384.83684497224345
0043420,2020,20,24,20–24,M,C,384.83684497224345
0043520,2020,20,24,20–24,M,C,384.83684497224345
0043620,2020,20,24,20–24,M,C,384.83684497224345
0043720,2020,20,24,20–24,M,C,384.83684497224345
0043820,2020,20,24,20–24,M,C,384.83684497224345
0043920,2020,20,24,20–24,M,C,384.83684497224345
0044020,2020,20,24,20–24,M,C,384.83684497224345
0044120,2020,20,24,20–24,M,C,384.83684497224345
0044220,2020,20,24,20–24,M,C,384.83684497224345
0044320,2020,20,24,20–24,M,C,384.83684497224345
0044420,2020,20,24,20–24,M,C,384.83684497224345
0044520,2020,20,24,20–24,M,C,384.83684497224345
0044620,2020,20,24,20–24,M,C,384.83684497224345
0044720,2020,20,24,20–24,M,C,384.83684497224345
0044820,2020,20,24,20–24,M,C,384.83684497224345
0044920,2020,20,24,20–24,M,C,384.83684497224345
0045020,2020,20,24,20–24,M,C,384.83684497224345
0045120,2020,20,24,20–24,M,C,384.83684497224345
0045220,2020,20,24,20–24,M,C,384.83684497224345
0045320,2020,20,24,20–24,M,C,384.83684497224345
0045420,2020,20,24,20–24,M,C,384.83684497224345
0045520,2020,20,24,20–24,M,C,384.83684497224345
0045620,2020,20,24,20–24,M,C,384.83684497224345
0045720,2020,20,24,20–24,M,C,384.83684497224345
0045820,2020,20,24,20–24,M,C,384.83684497224345
0045920,2020,20,24,20–24,M,C,384.83684497224345
0046020,2020,20,24,20–24,M,C,384.83684497224345
0046120,2020,20,24,20–24,M,C,384.83684497224345
0046220,2020,20,24,20–24,M,C,384.83684497224345
0046320,2020,20,24,20–24,M,C,384.83684497224345
0046420,2020,20,24,20–24,M,C,384.83684497224345
0046520,2020,20,24,20–24,M,C,384.83684497224345
0046620,2020,20,24,20–24,M,C,384.83684497224345
0046720,2020,20,24,20–24,M,C,384.83684497224345
0046820,2020,20,24,20–24,M,C,384.83684497224345
0046920,2020,20,24,20–24,M,C,384.83684497224345
0047020,2020,20,24,20–24,M,C,384.83684497224345
0047120,2020,20,24,20–24,M,C,384.83684497224345
0047220,2020,20,24,20–24,M,C,384.83684497224345
0047320,2020,20,24,20–24,M,C,384.83684497224345
0047420,2020,20,24,20–24,M,C,384.83684497224345
0047520,2020,20,24,20–24,M,C,384.83684497224345
0047620,2020,20,24,20–24,M,C,384.83684497224345
0047720,2020,20,24,20–24,M,C,384.83684497224345
0047820,2020,20,24,20–24,M,C,384.83684497224345
0047920,2020,20,24,20–24,M,C,384.83684497224345
0048020,2020,20,24,20–24,M,C,384.83684497224345
0048120,2020,20,24,20–24,M,C,384.83684497224345
0048220,2020,20,24,20–24,M,C,384.83684497224345
0048320,2020,20,24,20–24,M,C,384.83684497224345
0048420,2020,20,24,20–24,M,C,384.83684497224345
0048520,2020,20,24,20–24,M,C,384.83684497224345
0048620,2020,20,24,20–24,M,C,384.83684497224345
0048720,2020,20,24,20–24,M,C,384.83684497224345
0048820,2020,20,24,20–24,M,C,384.83684497224345
0048920,2020,20,24,20–24,M,C,384.83684497224345
0049020,2020,20,24,20–24,M,C,384.83684497224345
0049120,2020,20,24,20–24,M,C,384.83684497224345
0049220,2020,20,24,20–24,M,C,384.83684497224345
0049320,2020,20,24,20–24,M,C,384.83684497224345
0049420,2020,20,24,20–24,M,C,384.83684497224345
0049520,2020,20,24,20–24,M,C,384.83684497224345
0049620,2020,20,24,20–24,M,C,384.83684497224345
0049720,2020,20,24,20–24,M,C,384.83684497224345
0049820,2020,20,24,20–24,M,C,384.83684497224345
0049920,2020,20,24,20–24,M,C,384.83684497224345
0050020,2020,20,24,20–24,M,C,384.83684497224345
0050120,2020,20,24,20–24,M,C,384.83684497224345
0050220,2020,20,24,20–24,M,C,384.83684497224345
0050320,2020,20,24,20–24,M,C,384.83684497224345
0050420,2020,20,24,20–24,M,C,384.83684497224345
0050520,2020,20,24,20–24,M,C,384.83684497224345
0050620,2020,20,24,20–24,M,C,384.83684497224345
0050720,2020,20,24,20–24,M,C,384.83684497224345
0050820,2020,20,24,20–24,M,C,384.83684497224345
0050920,2020,20,24,20–24,M,C,384.83684497224345
0051020,2020,20,24,20–24,M,C,384.83684497224345
