id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,ie,sch_status,contribution,pension,q_as,p_as,regr_0_ind,retir_0_ind,death_ind
28,2020,15,19,15–19,M,C,384.9988116997836,118481.55300866735,C,13032.97083095341,0.0,0.01456743,0.98543257,0,0,0
29,2020,15,19,15–19,M,C,384.9988116997836,17257.100264843655,C,1898.281029132802,0.0,0.01456743,0.98543257,0,0,0
30,2020,15,19,15–19,M,C,384.9988116997836,2562.900011489362,C,281.91900126382984,0.0,0.01456743,0.98543257,0,0,0
31,2020,15,19,15–19,M,C,384.9988116997836,5764.672036325685,C,634.1139239958254,0.0,0.01456743,0.98543257,0,0,0
32,2020,15,19,15–19,M,C,384.9988116997836,35145.95969301159,C,3866.055566231275,0.0,0.01456743,0.98543257,0,0,0
33,2020,15,19,15–19,M,C,384.9988116997836,7204.969512053413,C,792.5466463258755,0.0,0.01456743,0.98543257,0,0,0
34,2020,15,19,15–19,M,C,384.9988116997836,164199.74520761502,C,18061.97197283765,0.0,0.01456743,0.98543257,0,0,0
35,2020,15,19,15–19,M,C,384.9988116997836,4368.5486869066335,C,480.5403555597297,0.0,0.01456743,0.98543257,0,0,0
36,2020,15,19,15–19,M,C,384.9988116997836,33336.39722208143,C,3667.0036944289577,0.0,0.01456743,0.98543257,0,0,0
37,2020,15,19,15–19,M,C,384.9988116997836,16564.40856253018,C,1822.08494187832,0.0,0.01456743,0.98543257,0,0,0
38,2020,15,19,15–19,M,C,384.9988116997836,10603.902329940502,C,1166.4292562934552,0.0,0.01456743,0.98543257,0,0,0
39,2020,15,19,15–19,M,C,384.9988116997836,11091.81522225342,C,1220.0996744478764,0.0,0.01456743,0.98543257,0,0,0
40,2020,15,19,15–19,M,C,384.9988116997836,9805.029745537622,C,1078.5532720091387,0.0,0.01456743,0.98543257,0,0,1
41,2020,15,19,15–19,M,C,384.9988116997836,30481.48655233393,C,3352.963520756733,0.0,0.01456743,0.98543257,0,0,0
42,2020,15,19,15–19,M,C,384.9988116997836,8519.567472748166,C,937.1524220022984,0.0,0.01456743,0.98543257,0,0,0
43,2020,15,19,15–19,M,C,384.9988116997836,17179.632053275363,C,1889.75952586029,0.0,0.01456743,0.98543257,0,0,0
44,2020,15,19,15–19,M,C,384.9988116997836,8504.184212395801,C,935.460263363538,0.0,0.01456743,0.98543257,0,0,0
45,2020,15,19,15–19,M,C,384.9988116997836,76471.80400428298,C,8411.898440471128,0.0,0.01456743,0.98543257,0,0,0
46,2020,15,19,15–19,M,C,384.9988116997836,40188.78322646882,C,4420.76615491157,0.0,0.01456743,0.98543257,0,0,0
47,2020,15,19,15–19,M,C,384.9988116997836,21004.92818440662,C,2310.542100284728,0.0,0.01456743,0.98543257,0,0,0
48,2020,15,19,15–19,M,C,384.9988116997836,11084.858723588875,C,1219.3344595947767,0.0,0.01456743,0.98543257,0,0,0
49,2020,15,19,15–19,M,C,384.9988116997836,8929.372208535815,C,982.2309429389396,0.0,0.01456743,0.98543257,0,0,0
50,2020,15,19,15–19,M,C,384.9988116997836,25308.55493208304,C,2783.941042529134,0.0,0.01456743,0.98543257,0,0,0
51,2020,15,19,15–19,M,C,384.9988116997836,11205.667275375805,C,1232.6234002913386,0.0,0.01456743,0.98543257,0,0,0
52,2020,15,19,15–19,M,C,384.9988116997836,15810.357330403898,C,1739.1393063444286,0.0,0.01456743,0.98543257,0,0,0
53,2020,15,19,15–19,M,C,384.9988116997836,9575.986967678482,C,1053.358566444633,0.0,0.01456743,0.98543257,0,0,0
54,2020,15,19,15–19,M,C,384.9988116997836,38640.24564203234,C,4250.427020623558,0.0,0.01456743,0.98543257,0,0,0
55,2020,15,19,15–19,M,C,384.9988116997836,25517.016612181324,C,2806.8718273399454,0.0,0.01456743,0.98543257,0,0,0
56,2020,15,19,15–19,M,C,384.9988116997836,18866.83120112024,C,2075.3514321232265,0.0,0.01456743,0.98543257,0,0,0
57,2020,15,19,15–19,M,C,384.9988116997836,33898.63876900191,C,3728.8502645902095,0.0,0.01456743,0.98543257,0,0,0
58,2020,15,19,15–19,M,C,384.9988116997836,11422.013037591823,C,1256.4214341351003,0.0,0.01456743,0.98543257,0,0,0
59,2020,15,19,15–19,M,C,384.9988116997836,11454.114551800494,C,1259.9526006980543,0.0,0.01456743,0.98543257,0,0,0
60,2020,15,19,15–19,M,C,384.9988116997836,32933.3780059971,C,3622.671580659681,0.0,0.01456743,0.98543257,0,0,0
61,2020,15,19,15–19,M,C,384.9988116997836,16837.251818603356,C,1852.097700046369,0.0,0.01456743,0.98543257,0,0,0
62,2020,15,19,15–19,M,C,384.9988116997836,24061.167800232844,C,2646.728458025613,0.0,0.01456743,0.98543257,0,0,0
63,2020,15,19,15–19,M,C,384.9988116997836,16942.046290122424,C,1863.6250919134668,0.0,0.01456743,0.98543257,0,0,0
64,2020,15,19,15–19,M,C,384.9988116997836,15602.46926762476,C,1716.2716194387235,0.0,0.01456743,0.98543257,0,0,0
65,2020,15,19,15–19,M,C,384.9988116997836,4428.453954670431,C,487.1299350137474,0.0,0.01456743,0.98543257,0,0,0
66,2020,15,19,15–19,M,C,384.9988116997836,14425.27874272582,C,1586.78066169984,0.0,0.01456743,0.98543257,0,0,0
67,2020,15,19,15–19,M,C,384.9988116997836,4862.698729379945,C,534.8968602317939,0.0,0.01456743,0.98543257,0,0,0
68,2020,15,19,15–19,M,C,384.9988116997836,5586.685346363791,C,614.535388100017,0.0,0.01456743,0.98543257,0,0,0
69,2020,15,19,15–19,M,C,384.9988116997836,7972.130599826583,C,876.9343659809241,0.0,0.01456743,0.98543257,0,0,0
70,2020,15,19,15–19,M,C,384.9988116997836,86501.68846684042,C,9515.185731352449,0.0,0.01456743,0.98543257,0,0,0
71,2020,15,19,15–19,M,C,384.9988116997836,30096.10433856314,C,3310.571477241945,0.0,0.01456743,0.98543257,0,0,0
72,2020,15,19,15–19,M,C,384.9988116997836,17365.920269108832,C,1910.251229601972,0.0,0.01456743,0.98543257,0,0,0
73,2020,15,19,15–19,M,C,384.9988116997836,26021.647331536788,C,2862.3812064690464,0.0,0.01456743,0.98543257,0,0,0
74,2020,15,19,15–19,M,C,384.9988116997836,49553.95209128671,C,5450.934730041538,0.0,0.01456743,0.98543257,0,0,1
75,2020,15,19,15–19,M,C,384.9988116997836,11054.118936801691,C,1215.953083048186,0.0,0.01456743,0.98543257,0,0,0
76,2020,15,19,15–19,M,C,384.9988116997836,5243.616356344379,C,576.7977991978818,0.0,0.01456743,0.98543257,0,0,0
77,2020,15,19,15–19,M,C,384.9988116997836,17022.42299283375,C,1872.466529211713,0.0,0.01456743,0.98543257,0,0,1
78,2020,15,19,15–19,M,C,384.9988116997836,34445.47321260004,C,3789.002053386004,0.0,0.01456743,0.98543257,0,0,0
79,2020,15,19,15–19,M,C,384.9988116997836,16407.2792238305,C,1804.8007146213552,0.0,0.01456743,0.98543257,0,0,0
80,2020,15,19,15–19,M,C,384.9988116997836,27021.92964910409,C,2972.4122614014505,0.0,0.01456743,0.98543257,0,0,0
81,2020,15,19,15–19,M,C,384.9988116997836,40955.04760945532,C,4505.055237040086,0.0,0.01456743,0.98543257,0,0,0
82,2020,15,19,15–19,M,C,384.9988116997836,32947.56144475191,C,3624.23175892271,0.0,0.01456743,0.98543257,0,0,0
83,2020,15,19,15–19,M,C,384.9988116997836,12129.667323462789,C,1334.2634055809065,0.0,0.01456743,0.98543257,0,0,0
84,2020,15,19,15–19,M,C,384.9988116997836,22825.906622845392,C,2510.849728512993,0.0,0.01456743,0.98543257,0,0,0
85,2020,15,19,15–19,M,C,384.9988116997836,20790.46400796062,C,2286.951040875668,0.0,0.01456743,0.98543257,0,0,0
86,2020,15,19,15–19,M,C,384.9988116997836,20439.141910211525,C,2248.305610123268,0.0,0.01456743,0.98543257,0,0,0
87,2020,15,19,15–19,M,C,384.9988116997836,27192.102881281124,C,2991.131316940924,0.0,0.01456743,0.98543257,0,0,0
88,2020,15,19,15–19,M,C,384.9988116997836,34241.07472068689,C,3766.5182192755583,0.0,0.01456743,0.98543257,0,0,0
89,2020,15,19,15–19,M,C,384.9988116997836,5405.087928731915,C,594.5596721605106,0.0,0.01456743,0.98543257,0,0,0
90,2020,15,19,15–19,M,C,384.9988116997836,17394.85042615898,C,1913.433546877488,0.0,0.01456743,0.98543257,0,0,0
91,2020,15,19,15–19,M,C,384.9988116997836,8490.139358377044,C,933.9153294214748,0.0,0.01456743,0.98543257,0,0,0
92,2020,15,19,15–19,M,C,384.9988116997836,15647.79448183494,C,1721.2573930018434,0.0,0.01456743,0.98543257,0,0,0
93,2020,15,19,15–19,M,C,384.9988116997836,79491.4155768337,C,8744.055713451706,0.0,0.01456743,0.98543257,0,0,0
94,2020,15,19,15–19,M,C,384.9988116997836,18947.901969761835,C,2084.2692166738016,0.0,0.01456743,0.98543257,0,0,0
95,2020,15,19,15–19,M,C,384.9988116997836,8332.788253853636,C,916.6067079239,0.0,0.01456743,0.98543257,0,0,0
96,2020,15,19,15–19,M,C,384.9988116997836,9629.327372122272,C,1059.22601093345,0.0,0.01456743,0.98543257,0,0,0
97,2020,15,19,15–19,M,C,384.9988116997836,11391.430663248382,C,1253.057372957322,0.0,0.01456743,0.98543257,0,0,0
98,2020,15,19,15–19,M,C,384.9988116997836,30955.31748917563,C,3405.08492380932,0.0,0.01456743,0.98543257,0,0,0
99,2020,15,19,15–19,M,C,384.9988116997836,20190.195962606685,C,2220.9215558867354,0.0,0.01456743,0.98543257,0,0,0
100,2020,15,19,15–19,M,C,384.9988116997836,20429.82196780414,C,2247.2804164584554,0.0,0.01456743,0.98543257,0,0,0
101,2020,15,19,15–19,M,C,384.9988116997836,76144.68860567843,C,8375.915746624627,0.0,0.01456743,0.98543257,0,0,0
102,2020,15,19,15–19,M,C,384.9988116997836,50043.30996991606,C,5504.764096690767,0.0,0.01456743,0.98543257,0,0,0
103,2020,15,19,15–19,M,C,384.9988116997836,4580.440885887701,C,503.8484974476471,0.0,0.01456743,0.98543257,0,0,0
104,2020,15,19,15–19,M,C,384.9988116997836,10426.86669086395,C,1146.9553359950346,0.0,0.01456743,0.98543257,0,0,0
105,2020,15,19,15–19,M,C,384.9988116997836,5249.379680763578,C,577.4317648839937,0.0,0.01456743,0.98543257,0,0,0
106,2020,15,19,15–19,M,C,384.9988116997836,8624.614451599493,C,948.707589675944,0.0,0.01456743,0.98543257,0,0,0
107,2020,15,19,15–19,M,C,384.9988116997836,28693.797491457284,C,3156.3177240603013,0.0,0.01456743,0.98543257,0,0,0
108,2020,15,19,15–19,M,C,384.9988116997836,10601.407493690253,C,1166.1548243059276,0.0,0.01456743,0.98543257,0,0,0
109,2020,15,19,15–19,M,C,384.9988116997836,30194.96127904813,C,3321.4457406952947,0.0,0.01456743,0.98543257,0,0,0
110,2020,15,19,15–19,M,C,384.9988116997836,8419.65308023413,C,926.1618388257542,0.0,0.01456743,0.98543257,0,0,1
111,2020,15,19,15–19,M,C,384.9988116997836,5508.788106218317,C,605.9666916840149,0.0,0.01456743,0.98543257,0,0,0
112,2020,15,19,15–19,M,C,384.9988116997836,75225.36908697881,C,8274.790599567668,0.0,0.01456743,0.98543257,0,0,0
113,2020,15,19,15–19,M,C,384.9988116997836,13969.044187458525,C,1536.5948606204377,0.0,0.01456743,0.98543257,0,0,0
114,2020,15,19,15–19,M,C,384.9988116997836,181102.58606158936,C,19921.284466774832,0.0,0.01456743,0.98543257,0,0,0
115,2020,15,19,15–19,M,C,384.9988116997836,39489.124173110016,C,4343.803659042102,0.0,0.01456743,0.98543257,0,0,0
116,2020,15,19,15–19,M,C,384.9988116997836,22561.570342681414,C,2481.772737694956,0.0,0.01456743,0.98543257,0,0,0
117,2020,15,19,15–19,M,C,384.9988116997836,25283.31126695194,C,2781.164239364713,0.0,0.01456743,0.98543257,0,0,0
118,2020,15,19,15–19,M,C,384.9988116997836,3215.419203140715,C,353.69611234547864,0.0,0.01456743,0.98543257,0,0,0
119,2020,15,19,15–19,M,C,384.9988116997836,12135.529441148548,C,1334.9082385263405,0.0,0.01456743,0.98543257,0,0,0
120,2020,15,19,15–19,M,C,384.9988116997836,30200.82863402844,C,3322.091149743128,0.0,0.01456743,0.98543257,0,0,0
121,2020,15,19,15–19,M,C,384.9988116997836,27606.61638113209,C,3036.7278019245305,0.0,0.01456743,0.98543257,0,0,0
122,2020,15,19,15–19,M,C,384.9988116997836,9568.238190880906,C,1052.5062009968997,0.0,0.01456743,0.98543257,0,0,0
123,2020,15,19,15–19,M,C,384.9988116997836,9919.783333664214,C,1091.1761667030637,0.0,0.01456743,0.98543257,0,0,0
124,2020,15,19,15–19,M,C,384.9988116997836,3936.681568894799,C,433.0349725784279,0.0,0.01456743,0.98543257,0,0,0
125,2020,15,19,15–19,M,C,384.9988116997836,3674.633092437677,C,404.2096401681445,0.0,0.01456743,0.98543257,0,0,0
126,2020,15,19,15–19,M,C,384.9988116997836,13315.969863626966,C,1464.7566849989662,0.0,0.01456743,0.98543257,0,0,1
127,2020,15,19,15–19,M,C,384.9988116997836,21684.11469086718,C,2385.25261599539,0.0,0.01456743,0.98543257,0,0,0
128,2020,15,19,15–19,M,C,384.9988116997836,3413.69611015735,C,375.5065721173086,0.0,0.01456743,0.98543257,0,0,0
129,2020,15,19,15–19,M,C,384.9988116997836,20204.714181052128,C,2222.5185599157344,0.0,0.01456743,0.98543257,0,0,0
130,2020,15,19,15–19,M,C,384.9988116997836,20459.388376420546,C,2250.53272140626,0.0,0.01456743,0.98543257,0,0,0
131,2020,15,19,15–19,M,C,384.9988116997836,5946.798032935965,C,654.1477836229561,0.0,0.01456743,0.98543257,0,0,0
132,2020,15,19,15–19,M,C,384.9988116997836,17591.14015364717,C,1935.0254169011887,0.0,0.01456743,0.98543257,0,0,0
133,2020,15,19,15–19,M,C,384.9988116997836,17340.486156720577,C,1907.4534772392635,0.0,0.01456743,0.98543257,0,0,0
134,2020,15,19,15–19,M,C,384.9988116997836,5842.2839302498105,C,642.6512323274792,0.0,0.01456743,0.98543257,0,0,0
135,2020,15,19,15–19,M,C,384.9988116997836,67088.72246197668,C,7379.759470817436,0.0,0.01456743,0.98543257,0,0,0
136,2020,15,19,15–19,M,C,384.9988116997836,7905.122967605593,C,869.5635264366151,0.0,0.01456743,0.98543257,0,0,0
137,2020,15,19,15–19,M,C,384.9988116997836,50085.55228902422,C,5509.410751792665,0.0,0.01456743,0.98543257,0,0,0
138,2020,15,19,15–19,M,C,384.9988116997836,2500.5727241689115,C,275.0629996585803,0.0,0.01456743,0.98543257,0,0,0
139,2020,15,19,15–19,M,C,384.9988116997836,19011.09785384077,C,2091.220763922485,0.0,0.01456743,0.98543257,0,0,0
140,2020,15,19,15–19,M,C,384.9988116997836,45872.18956136648,C,5045.9408517503125,0.0,0.01456743,0.98543257,0,0,0
141,2020,15,19,15–19,M,C,384.9988116997836,15943.61018689522,C,1753.7971205584745,0.0,0.01456743,0.98543257,0,0,0
142,2020,15,19,15–19,M,C,384.9988116997836,7778.7759620957,C,855.6653558305271,0.0,0.01456743,0.98543257,0,0,0
143,2020,15,19,15–19,M,C,384.9988116997836,17887.860768026625,C,1967.6646844829288,0.0,0.01456743,0.98543257,0,0,0
144,2020,15,19,15–19,M,C,384.9988116997836,6206.770564796837,C,682.744762127652,0.0,0.01456743,0.98543257,0,0,0
145,2020,15,19,15–19,M,C,384.9988116997836,12574.2782432141,C,1383.1706067535508,0.0,0.01456743,0.98543257,0,0,0
146,2020,15,19,15–19,M,C,384.9988116997836,41795.859056988425,C,4597.544496268726,0.0,0.01456743,0.98543257,0,0,0
147,2020,15,19,15–19,M,C,384.9988116997836,28109.67362933185,C,3092.064099226504,0.0,0.01456743,0.98543257,0,0,0
148,2020,15,19,15–19,M,C,384.9988116997836,9726.424021811808,C,1069.9066423992988,0.0,0.01456743,0.98543257,0,0,0
149,2020,15,19,15–19,M,C,384.9988116997836,64965.243327473785,C,7146.176766022116,0.0,0.01456743,0.98543257,0,0,0
150,2020,15,19,15–19,M,C,384.9988116997836,10452.285393145468,C,1149.7513932460015,0.0,0.01456743,0.98543257,0,0,0
151,2020,15,19,15–19,M,C,384.9988116997836,29657.168575354724,C,3262.28854328902,0.0,0.01456743,0.98543257,0,0,0
152,2020,15,19,15–19,M,C,384.9988116997836,20355.048538641408,C,2239.055339250555,0.0,0.01456743,0.98543257,0,0,0
153,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
154,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
155,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
156,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
157,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
158,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
159,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
160,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
161,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,1,0,0
162,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
163,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
164,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
165,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
166,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
167,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
168,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
169,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
170,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
171,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
172,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
173,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
174,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
175,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
176,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
177,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
178,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
179,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
180,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
181,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,1
182,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
183,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
184,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
185,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
186,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
187,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
188,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
189,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
190,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
191,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
192,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
193,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
194,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
195,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,1
196,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
197,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
198,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
199,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
200,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
201,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
202,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
203,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,1,0,0
204,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
205,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
206,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
207,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
208,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
209,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
210,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
211,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
212,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,1,0,0
213,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
214,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
215,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
216,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,1
217,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
218,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
219,2020,15,19,15–19,M,N,2209.9076269736843,0.0,N,0.0,0.0,0.01456743,0.98543257,0,0,0
