id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,ie,sch_status,contribution,pension,q_as,p_as,regr_0_ind,retir_0_ind,death_ind
25,2021,15,19,15–19,M,C,400.81316583760446,8399.89397908771,C,923.9883376996482,0.0,0.014421756,0.985578244,0,0,0
26,2021,15,19,15–19,M,C,400.81316583760446,6712.166185779172,C,738.3382804357091,0.0,0.014421756,0.985578244,0,0,0
27,2021,15,19,15–19,M,C,400.81316583760446,27667.57523691047,C,3043.433276060152,0.0,0.014421756,0.985578244,0,0,0
28,2021,15,19,15–19,M,C,400.81316583760446,90552.9777629482,C,9960.827553924302,0.0,0.014421756,0.985578244,0,0,0
29,2021,15,19,15–19,M,C,400.81316583760446,13189.241505139955,C,1450.816565565395,0.0,0.014421756,0.985578244,0,0,0
30,2021,15,19,15–19,M,C,400.81316583760446,1958.7709804249318,C,215.4648078467425,0.0,0.014421756,0.985578244,0,0,0
31,2021,15,19,15–19,M,C,400.81316583760446,4405.818504741429,C,484.64003552155714,0.0,0.014421756,0.985578244,0,0,0
32,2021,15,19,15–19,M,C,400.81316583760446,26861.323351373823,C,2954.7455686511203,0.0,0.014421756,0.985578244,0,0,1
33,2021,15,19,15–19,M,C,400.81316583760446,5506.6078004562005,C,605.726858050182,0.0,0.014421756,0.985578244,0,0,0
34,2021,15,19,15–19,M,C,400.81316583760446,125494.43773225372,C,13804.38815054791,0.0,0.014421756,0.985578244,0,0,0
35,2021,15,19,15–19,M,C,400.81316583760446,3338.790571667088,C,367.2669628833797,0.0,0.014421756,0.985578244,0,0,0
36,2021,15,19,15–19,M,C,400.81316583760446,25478.31252791832,C,2802.614378071015,0.0,0.014421756,0.985578244,0,0,0
37,2021,15,19,15–19,M,C,400.81316583760446,12659.831696411482,C,1392.5814866052629,0.0,0.014421756,0.985578244,0,0,1
38,2021,15,19,15–19,M,C,400.81316583760446,8104.341203337649,C,891.4775323671414,0.0,0.014421756,0.985578244,0,0,0
39,2021,15,19,15–19,M,C,400.81316583760446,8477.242842166062,C,932.4967126382669,0.0,0.014421756,0.985578244,0,0,0
40,2021,15,19,15–19,M,C,400.81316583760446,7493.779562863788,C,824.3157519150167,0.0,0.014421756,0.985578244,0,0,0
41,2021,15,19,15–19,M,C,400.81316583760446,23296.363896860646,C,2562.6000286546714,0.0,0.014421756,0.985578244,0,0,0
42,2021,15,19,15–19,M,C,400.81316583760446,6511.32758070166,C,716.2460338771825,0.0,0.014421756,0.985578244,0,0,0
43,2021,15,19,15–19,M,C,400.81316583760446,13130.034168121287,C,1444.3037584933415,0.0,0.014421756,0.985578244,0,0,0
44,2021,15,19,15–19,M,C,400.81316583760446,6499.570475926814,C,714.9527523519496,0.0,0.014421756,0.985578244,0,0,0
45,2021,15,19,15–19,M,C,400.81316583760446,58445.80351665207,C,6429.038386831728,0.0,0.014421756,0.985578244,0,0,0
46,2021,15,19,15–19,M,C,400.81316583760446,30715.448113346003,C,3378.6992924680603,0.0,0.014421756,0.985578244,0,0,0
47,2021,15,19,15–19,M,C,400.81316583760446,16053.628151343983,C,1765.899096647838,0.0,0.014421756,0.985578244,0,0,0
48,2021,15,19,15–19,M,C,400.81316583760446,8471.926135447742,C,931.9118748992515,0.0,0.014421756,0.985578244,0,0,0
49,2021,15,19,15–19,M,C,400.81316583760446,6824.532785939095,C,750.6986064533005,0.0,0.014421756,0.985578244,0,0,0
50,2021,15,19,15–19,M,C,400.81316583760446,19342.800240047636,C,2127.70802640524,0.0,0.014421756,0.985578244,0,0,0
51,2021,15,19,15–19,M,C,400.81316583760446,8564.257589802795,C,942.0683348783074,0.0,0.014421756,0.985578244,0,0,0
52,2021,15,19,15–19,M,C,400.81316583760446,12083.526079875042,C,1329.1878687862547,0.0,0.014421756,0.985578244,0,0,0
53,2021,15,19,15–19,M,C,400.81316583760446,7318.72694881909,C,805.0599643700999,0.0,0.014421756,0.985578244,0,0,0
54,2021,15,19,15–19,M,C,400.81316583760446,29531.93316196528,C,3248.5126478161806,0.0,0.014421756,0.985578244,0,0,0
55,2021,15,19,15–19,M,C,400.81316583760446,19502.123150686613,C,2145.2335465755277,0.0,0.014421756,0.985578244,0,0,0
56,2021,15,19,15–19,M,C,400.81316583760446,14419.525257972935,C,1586.1477783770229,0.0,0.014421756,0.985578244,0,0,0
57,2021,15,19,15–19,M,C,400.81316583760446,25908.022005915886,C,2849.8824206507475,0.0,0.014421756,0.985578244,0,0,0
58,2021,15,19,15–19,M,C,400.81316583760446,8729.606139830848,C,960.2566753813933,0.0,0.014421756,0.985578244,0,0,0
59,2021,15,19,15–19,M,C,400.81316583760446,8754.14065704875,C,962.9554722753625,0.0,0.014421756,0.985578244,0,0,0
60,2021,15,19,15–19,M,C,400.81316583760446,25170.293353748184,C,2768.7322689123,0.0,0.014421756,0.985578244,0,0,0
61,2021,15,19,15–19,M,C,400.81316583760446,12868.360101657461,C,1415.519611182321,0.0,0.014421756,0.985578244,0,0,0
62,2021,15,19,15–19,M,C,400.81316583760446,18389.44829331923,C,2022.8393122651153,0.0,0.014421756,0.985578244,0,0,0
63,2021,15,19,15–19,M,C,400.81316583760446,12948.452328744088,C,1424.3297561618497,0.0,0.014421756,0.985578244,0,0,0
64,2021,15,19,15–19,M,C,400.81316583760446,11924.641572979319,C,1311.710573027725,0.0,0.014421756,0.985578244,0,0,0
65,2021,15,19,15–19,M,C,400.81316583760446,3384.5749173474815,C,372.303240908223,0.0,0.014421756,0.985578244,0,0,0
66,2021,15,19,15–19,M,C,400.81316583760446,11024.939427649326,C,1212.7433370414258,0.0,0.014421756,0.985578244,0,0,0
67,2021,15,19,15–19,M,C,400.81316583760446,3716.4591341678884,C,408.8105047584677,0.0,0.014421756,0.985578244,0,0,0
68,2021,15,19,15–19,M,C,400.81316583760446,4269.786992924215,C,469.67656922166367,0.0,0.014421756,0.985578244,0,0,0
69,2021,15,19,15–19,M,C,400.81316583760446,6092.933006006478,C,670.2226306607126,0.0,0.014421756,0.985578244,0,0,0
70,2021,15,19,15–19,M,C,400.81316583760446,66111.43484608327,C,7272.2578330691595,0.0,0.014421756,0.985578244,0,0,0
71,2021,15,19,15–19,M,C,400.81316583760446,23001.82431540133,C,2530.200674694146,0.0,0.014421756,0.985578244,0,0,0
72,2021,15,19,15–19,M,C,400.81316583760446,13272.410362874858,C,1459.9651399162344,0.0,0.014421756,0.985578244,0,0,0
73,2021,15,19,15–19,M,C,400.81316583760446,19887.801875753234,C,2187.6582063328556,0.0,0.014421756,0.985578244,0,0,0
74,2021,15,19,15–19,M,C,400.81316583760446,37873.05118679721,C,4166.0356305476935,0.0,0.014421756,0.985578244,0,0,0
75,2021,15,19,15–19,M,C,400.81316583760446,8448.432358073182,C,929.32755938805,0.0,0.014421756,0.985578244,0,0,0
76,2021,15,19,15–19,M,C,400.81316583760446,4007.5865251255514,C,440.83451776381065,0.0,0.014421756,0.985578244,0,0,0
77,2021,15,19,15–19,M,C,400.81316583760446,13009.882564831098,C,1431.0870821314206,0.0,0.014421756,0.985578244,0,0,0
78,2021,15,19,15–19,M,C,400.81316583760446,26325.956156454347,C,2895.855177209978,0.0,0.014421756,0.985578244,0,0,0
79,2021,15,19,15–19,M,C,400.81316583760446,12539.741022784527,C,1379.3715125062977,0.0,0.014421756,0.985578244,0,0,0
80,2021,15,19,15–19,M,C,400.81316583760446,20652.296771027915,C,2271.7526448130707,0.0,0.014421756,0.985578244,0,0,0
81,2021,15,19,15–19,M,C,400.81316583760446,31301.08798614578,C,3443.1196784760355,0.0,0.014421756,0.985578244,0,0,0
82,2021,15,19,15–19,M,C,400.81316583760446,25181.133459921268,C,2769.924680591339,0.0,0.014421756,0.985578244,0,0,0
83,2021,15,19,15–19,M,C,400.81316583760446,9270.451538841113,C,1019.7496692725223,0.0,0.014421756,0.985578244,0,0,0
84,2021,15,19,15–19,M,C,400.81316583760446,17445.363960467712,C,1918.9900356514484,0.0,0.014421756,0.985578244,0,0,0
85,2021,15,19,15–19,M,C,400.81316583760446,15889.71765804345,C,1747.8689423847793,0.0,0.014421756,0.985578244,0,0,0
86,2021,15,19,15–19,M,C,400.81316583760446,15621.209512283589,C,1718.333046351195,0.0,0.014421756,0.985578244,0,0,0
87,2021,15,19,15–19,M,C,400.81316583760446,20782.35662015944,C,2286.059228217538,0.0,0.014421756,0.985578244,0,0,0
88,2021,15,19,15–19,M,C,400.81316583760446,26169.73865572968,C,2878.671252130265,0.0,0.014421756,0.985578244,0,0,0
89,2021,15,19,15–19,M,C,400.81316583760446,4130.995877319704,C,454.40954650516744,0.0,0.014421756,0.985578244,0,0,0
90,2021,15,19,15–19,M,C,400.81316583760446,13294.521078015883,C,1462.3973185817472,0.0,0.014421756,0.985578244,0,0,0
91,2021,15,19,15–19,M,C,400.81316583760446,6488.83628717465,C,713.7719915892116,0.0,0.014421756,0.985578244,0,0,0
92,2021,15,19,15–19,M,C,400.81316583760446,11959.282688074889,C,1315.521095688238,0.0,0.014421756,0.985578244,0,0,0
93,2021,15,19,15–19,M,C,400.81316583760446,60753.629609731084,C,6682.8992570704195,0.0,0.014421756,0.985578244,0,0,0
94,2021,15,19,15–19,M,C,400.81316583760446,14481.485954162414,C,1592.9634549578657,0.0,0.014421756,0.985578244,0,0,0
95,2021,15,19,15–19,M,C,400.81316583760446,6368.576122557791,C,700.5433734813571,0.0,0.014421756,0.985578244,0,0,0
96,2021,15,19,15–19,M,C,400.81316583760446,7359.493906499934,C,809.5443297149928,0.0,0.014421756,0.985578244,0,0,0
97,2021,15,19,15–19,M,C,400.81316583760446,8706.23266950119,C,957.685593645131,0.0,0.014421756,0.985578244,0,0,0
98,2021,15,19,15–19,M,C,400.81316583760446,23658.50299107124,C,2602.4353290178365,0.0,0.014421756,0.985578244,0,0,0
99,2021,15,19,15–19,M,C,400.81316583760446,15430.94532106398,C,1697.4039853170377,0.0,0.014421756,0.985578244,0,0,0
100,2021,15,19,15–19,M,C,400.81316583760446,15614.086474847489,C,1717.5495122332238,0.0,0.014421756,0.985578244,0,0,0
101,2021,15,19,15–19,M,C,400.81316583760446,58195.79604575414,C,6401.537565032956,0.0,0.014421756,0.985578244,0,0,0
102,2021,15,19,15–19,M,C,400.81316583760446,38247.057198504415,C,4207.176291835485,0.0,0.014421756,0.985578244,0,0,1
103,2021,15,19,15–19,M,C,400.81316583760446,3500.7353562790117,C,385.0808891906913,0.0,0.014421756,0.985578244,0,0,0
104,2021,15,19,15–19,M,C,400.81316583760446,7969.036559859728,C,876.59402158457,0.0,0.014421756,0.985578244,0,0,0
105,2021,15,19,15–19,M,C,400.81316583760446,4011.991313674653,C,441.3190445042119,0.0,0.014421756,0.985578244,0,0,0
106,2021,15,19,15–19,M,C,400.81316583760446,6591.6127938714535,C,725.0774073258599,0.0,0.014421756,0.985578244,0,0,0
107,2021,15,19,15–19,M,C,400.81316583760446,21930.07046412022,C,2412.3077510532244,0.0,0.014421756,0.985578244,0,0,0
108,2021,15,19,15–19,M,C,400.81316583760446,8102.434452069168,C,891.2677897276085,0.0,0.014421756,0.985578244,0,0,0
109,2021,15,19,15–19,M,C,400.81316583760446,23077.378611459517,C,2538.511647260547,0.0,0.014421756,0.985578244,0,0,0
110,2021,15,19,15–19,M,C,400.81316583760446,6434.965096131085,C,707.8461605744194,0.0,0.014421756,0.985578244,0,0,0
111,2021,15,19,15–19,M,C,400.81316583760446,4210.251758319619,C,463.127693415158,0.0,0.014421756,0.985578244,0,0,0
112,2021,15,19,15–19,M,C,400.81316583760446,57493.179327624515,C,6324.249726038696,0.0,0.014421756,0.985578244,0,0,0
113,2021,15,19,15–19,M,C,400.81316583760446,10676.24888056656,C,1174.3873768623216,0.0,0.014421756,0.985578244,0,0,0
114,2021,15,19,15–19,M,C,400.81316583760446,138412.92616452993,C,15225.421878098292,0.0,0.014421756,0.985578244,0,0,0
115,2021,15,19,15–19,M,C,400.81316583760446,30180.71330365111,C,3319.8784634016224,0.0,0.014421756,0.985578244,0,0,0
116,2021,15,19,15–19,M,C,400.81316583760446,17243.337259333257,C,1896.7670985266584,0.0,0.014421756,0.985578244,0,0,0
117,2021,15,19,15–19,M,C,400.81316583760446,19323.50703372797,C,2125.585773710077,0.0,0.014421756,0.985578244,0,0,0
118,2021,15,19,15–19,M,C,400.81316583760446,2457.4777778213115,C,270.32255556034426,0.0,0.014421756,0.985578244,0,0,0
119,2021,15,19,15–19,M,C,400.81316583760446,9274.931833021623,C,1020.2425016323785,0.0,0.014421756,0.985578244,0,0,0
120,2021,15,19,15–19,M,C,400.81316583760446,23081.862908394927,C,2539.004919923442,0.0,0.014421756,0.985578244,0,0,0
121,2021,15,19,15–19,M,C,400.81316583760446,21099.160635479027,C,2320.907669902693,0.0,0.014421756,0.985578244,0,0,0
122,2021,15,19,15–19,M,C,400.81316583760446,7312.804720461822,C,804.4085192508005,0.0,0.014421756,0.985578244,0,0,0
123,2021,15,19,15–19,M,C,400.81316583760446,7581.483334885458,C,833.9631668374004,0.0,0.014421756,0.985578244,0,0,0
124,2021,15,19,15–19,M,C,400.81316583760446,3008.7235482291585,C,330.9595903052074,0.0,0.014421756,0.985578244,0,0,0
125,2021,15,19,15–19,M,C,400.81316583760446,2808.4453677118895,C,308.92899044830784,0.0,0.014421756,0.985578244,0,0,0
126,2021,15,19,15–19,M,C,400.81316583760446,10177.11780723276,C,1119.4829587956037,0.0,0.014421756,0.985578244,0,0,0
127,2021,15,19,15–19,M,C,400.81316583760446,16572.71622079154,C,1822.9987842870692,0.0,0.014421756,0.985578244,0,0,0
128,2021,15,19,15–19,M,C,400.81316583760446,2609.016678992451,C,286.9918346891696,0.0,0.014421756,0.985578244,0,0,0
129,2021,15,19,15–19,M,C,400.81316583760446,15442.04129236638,C,1698.6245421603019,0.0,0.014421756,0.985578244,0,0,0
130,2021,15,19,15–19,M,C,400.81316583760446,15636.683463779389,C,1720.0351810157329,0.0,0.014421756,0.985578244,0,0,0
131,2021,15,19,15–19,M,C,400.81316583760446,4545.013602225497,C,499.95149624480473,0.0,0.014421756,0.985578244,0,0,0
132,2021,15,19,15–19,M,C,400.81316583760446,13444.541219354112,C,1478.8995341289522,0.0,0.014421756,0.985578244,0,0,0
133,2021,15,19,15–19,M,C,400.81316583760446,13252.971601691961,C,1457.8268761861157,0.0,0.014421756,0.985578244,0,0,0
134,2021,15,19,15–19,M,C,400.81316583760446,4465.135655185409,C,491.164922070395,0.0,0.014421756,0.985578244,0,0,0
135,2021,15,19,15–19,M,C,400.81316583760446,51274.51015770838,C,5640.196117347921,0.0,0.014421756,0.985578244,0,0,0
136,2021,15,19,15–19,M,C,400.81316583760446,6041.720471427266,C,664.5892518569992,0.0,0.014421756,0.985578244,0,0,0
137,2021,15,19,15–19,M,C,400.81316583760446,38279.34212122632,C,4210.7276333348955,0.0,0.014421756,0.985578244,0,0,0
138,2021,15,19,15–19,M,C,400.81316583760446,1911.1355357549855,C,210.22490893304843,0.0,0.014421756,0.985578244,0,0,0
139,2021,15,19,15–19,M,C,400.81316583760446,14529.785249203653,C,1598.2763774124016,0.0,0.014421756,0.985578244,0,0,0
140,2021,15,19,15–19,M,C,400.81316583760446,35059.15693883834,C,3856.5072632722176,0.0,0.014421756,0.985578244,0,0,0
141,2021,15,19,15–19,M,C,400.81316583760446,12185.368456551394,C,1340.3905302206533,0.0,0.014421756,0.985578244,0,0,1
142,2021,15,19,15–19,M,C,400.81316583760446,5945.156092502258,C,653.9671701752484,0.0,0.014421756,0.985578244,0,0,0
143,2021,15,19,15–19,M,C,400.81316583760446,13671.31859113405,C,1503.8450450247456,0.0,0.014421756,0.985578244,0,0,0
144,2021,15,19,15–19,M,C,400.81316583760446,4743.70518162143,C,521.8075699783573,0.0,0.014421756,0.985578244,0,0,0
145,2021,15,19,15–19,M,C,400.81316583760446,9610.25838393251,C,1057.128422232576,0.0,0.014421756,0.985578244,0,0,0
146,2021,15,19,15–19,M,C,400.81316583760446,31943.702624272002,C,3513.80728866992,0.0,0.014421756,0.985578244,0,0,0
147,2021,15,19,15–19,M,C,400.81316583760446,21483.636789386208,C,2363.200046832483,0.0,0.014421756,0.985578244,0,0,0
148,2021,15,19,15–19,M,C,400.81316583760446,7433.702849047725,C,817.7073133952498,0.0,0.014421756,0.985578244,0,0,0
149,2021,15,19,15–19,M,C,400.81316583760446,49651.5793810274,C,5461.673731913014,0.0,0.014421756,0.985578244,0,0,0
150,2021,15,19,15–19,M,C,400.81316583760446,7988.463543419718,C,878.730989776169,0.0,0.014421756,0.985578244,0,0,0
151,2021,15,19,15–19,M,C,400.81316583760446,22666.354873991608,C,2493.2990361390766,0.0,0.014421756,0.985578244,0,0,0
152,2021,15,19,15–19,M,C,400.81316583760446,15556.938703770104,C,1711.2632574147112,0.0,0.014421756,0.985578244,0,0,0
153,2021,15,19,15–19,M,C,400.81316583760446,7736.761304866287,C,851.0437435352916,0.0,0.014421756,0.985578244,0,0,0
154,2021,15,19,15–19,M,C,400.81316583760446,18229.255496913407,C,2005.2181046604746,0.0,0.014421756,0.985578244,0,0,0
155,2021,15,19,15–19,M,C,400.81316583760446,18544.533820292603,C,2039.8987202321864,0.0,0.014421756,0.985578244,0,0,0
156,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
157,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
158,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
159,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
160,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
161,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,1,0,0
162,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
163,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
164,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
165,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
166,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
167,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
168,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
169,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
170,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
171,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,1,0,0
172,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
173,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,1,0,0
174,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
175,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
176,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
177,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
178,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
179,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
180,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
181,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
182,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
183,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
184,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
185,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
186,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
187,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
188,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
189,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
190,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
191,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
192,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
193,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
194,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
195,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
196,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
197,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,1,0,0
198,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
199,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
200,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
201,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
202,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
203,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
204,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
205,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
206,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
207,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
208,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
209,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
210,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
211,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
212,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
213,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
214,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
215,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
216,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
217,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
218,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
219,2021,15,19,15–19,M,N,2210.477925806452,0.0,N,0.0,0.0,0.014421756,0.985578244,0,0,0
